1862 -13.949228	 0.110638	 0.019875	 0.052513	 0.049967	 0.128797	 0.289596	 0.116963	 0.166863
1863 -5.475790	 0.038584	 0.010730	 0.040296	 0.012300	 0.017558	 0.020133	 0.025070	 0.027832
1864 -13.165765	 0.120733	 0.009577	 0.060270	 0.043200	 0.041881	 0.172380	 0.075204	 0.129326
1865 -9.120473	 0.022111	 0.005777	 0.012264	 0.008814	 0.008832	 0.016921	 0.018300	 0.010789
1866 -15.381505	 0.166794	 0.028937	 0.062942	 0.023060	 0.086334	 0.142727	 0.132298	 0.075842
1867 -5.887670	 0.013285	 0.008383	 0.016462	 0.011468	 0.017317	 0.022666	 0.018815	 0.020459
1868 -13.835895	 0.119224	 0.022384	 0.041939	 0.047457	 0.118817	 0.265711	 0.123859	 0.145780
1869 -12.455104	 0.169119	 0.038493	 0.071838	 0.071218	 0.119121	 0.183073	 0.106780	 0.114539
1870 -6.383802	 0.024939	 0.009003	 0.014482	 0.012326	 0.022020	 0.022356	 0.029825	 0.022704
1871 -15.027815	 0.106219	 0.023742	 0.079853	 0.049643	 0.130753	 0.315459	 0.079683	 0.196367
1872 -14.298731	 0.105287	 0.020089	 0.072633	 0.053571	 0.131191	 0.332648	 0.097838	 0.188223
1873 -8.423665	 0.007448	 0.005316	 0.009029	 0.009457	 0.020628	 0.019627	 0.015226	 0.020913
1874 -12.970170	 0.072718	 0.027568	 0.058723	 0.047252	 0.077753	 0.269294	 0.064281	 0.175128
1875 -10.191079	 0.065402	 0.035250	 0.068973	 0.067803	 0.064279	 0.172727	 0.120429	 0.132681
1876 -11.457911	 0.065815	 0.054973	 0.132408	 0.091294	 0.090174	 0.200476	 0.162156	 0.095623
1877 -3.604911	 0.020962	 0.002768	 0.019761	 0.008786	 0.022127	 0.019550	 0.015779	 0.019995
1878 -17.573555	 0.062876	 0.036692	 0.069438	 0.043883	 0.100166	 0.157072	 0.109735	 0.104443
1879 -15.499273	 0.110135	 0.019538	 0.052430	 0.053914	 0.093051	 0.162410	 0.119848	 0.094912
1880 -12.041118	 0.063873	 0.010020	 0.036887	 0.078391	 0.086766	 0.165746	 0.096978	 0.140317
1881 -14.970824	 0.144584	 0.026256	 0.070305	 0.034778	 0.066321	 0.079560	 0.111128	 0.078776
1882 -7.864052	 0.007066	 0.013206	 0.021719	 0.013564	 0.023131	 0.037299	 0.023632	 0.027333
1883 -17.522337	 0.132411	 0.019248	 0.068080	 0.088079	 0.115131	 0.239346	 0.110776	 0.115502
1884 -9.270999	 0.017976	 0.024949	 0.030125	 0.028451	 0.036504	 0.032076	 0.033016	 0.027965
1885 -14.867180	 0.082183	 0.036540	 0.048587	 0.050517	 0.072879	 0.223623	 0.138927	 0.104907
1886 -7.339281	 0.001777	 0.011790	 0.020255	 0.006059	 0.018197	 0.021675	 0.021567	 0.025107
1887 -3.345565	 0.014696	 0.006944	 0.013542	 0.003855	 0.012739	 0.016505	 0.016248	 0.021204
1888 -4.518962	 0.032387	 0.008976	 0.010545	 0.012661	 0.026934	 0.032923	 0.034172	 0.037824
1889 -9.062660	 0.017920	 0.006282	 0.008505	 0.009461	 0.032124	 0.014103	 0.026105	 0.024120
1890 -13.330841	 0.091928	 0.043960	 0.060954	 0.064232	 0.083966	 0.137116	 0.088378	 0.115639
1891 -11.821637	 0.073680	 0.014311	 0.081820	 0.045796	 0.089474	 0.243490	 0.117464	 0.148961
1892 -1.670109	 0.020535	 0.008867	 0.014628	 0.008907	 0.017259	 0.015088	 0.014867	 0.029028
1893 -12.726750	 0.184282	 0.030356	 0.121211	 0.034564	 0.081228	 0.224960	 0.088457	 0.145382
1894 1.683232	 0.004292	 0.007660	 0.011492	 0.003968	 0.013937	 0.021943	 0.019074	 0.028232
1895 -13.110658	 0.080564	 0.016659	 0.063139	 0.053050	 0.101957	 0.191570	 0.107905	 0.131547
1896 -8.667894	 0.034425	 0.007828	 0.027482	 0.027874	 0.043345	 0.042524	 0.035695	 0.045757
1897 -4.871632	 0.024270	 0.012317	 0.051723	 0.016068	 0.030263	 0.035768	 0.041873	 0.053721
1898 -12.145418	 0.091405	 0.029129	 0.059413	 0.038532	 0.090697	 0.186614	 0.075274	 0.133967
1899 -15.213475	 0.112265	 0.017049	 0.047944	 0.046841	 0.086582	 0.155033	 0.088533	 0.107774
1900 -6.544586	 0.025916	 0.017083	 0.018184	 0.016374	 0.026063	 0.038382	 0.030716	 0.042167
1901 -3.065798	 0.021580	 0.009156	 0.019949	 0.010942	 0.018550	 0.032701	 0.023867	 0.029760
1902 -4.281213	 0.031135	 0.009303	 0.026053	 0.008514	 0.026321	 0.016156	 0.019025	 0.027087
1903 -15.056107	 0.149282	 0.026647	 0.052736	 0.075159	 0.053060	 0.163006	 0.138637	 0.105361
1904 -4.739783	 0.012649	 0.008282	 0.027969	 0.013373	 0.028108	 0.028783	 0.026717	 0.027805
1905 -8.241165	 0.005280	 0.007137	 0.020134	 0.011296	 0.008792	 0.022173	 0.021999	 0.019743
1906 -8.337691	 0.058621	 0.016876	 0.026596	 0.007197	 0.027804	 0.036809	 0.037339	 0.041276
1907 -13.320041	 0.123762	 0.028069	 0.076984	 0.049921	 0.076068	 0.190195	 0.112654	 0.104379
1908 -13.060696	 0.143697	 0.025537	 0.032198	 0.042059	 0.071150	 0.168131	 0.141984	 0.114984
1909 -13.672672	 0.095223	 0.028989	 0.058929	 0.047483	 0.101944	 0.188955	 0.086412	 0.090415
1910 -12.626302	 0.112461	 0.035287	 0.075454	 0.065114	 0.113318	 0.159668	 0.112424	 0.134470
1911 -17.867434	 0.030275	 0.023200	 0.052819	 0.044320	 0.079669	 0.167832	 0.112918	 0.097672
1912 -7.637994	 0.006391	 0.008615	 0.013865	 0.007906	 0.009982	 0.020231	 0.019044	 0.022483
1913 -15.869794	 0.096090	 0.023565	 0.033367	 0.050943	 0.065149	 0.226590	 0.108115	 0.165550
1914 -13.723862	 0.115434	 0.030064	 0.058188	 0.042009	 0.041004	 0.161937	 0.133631	 0.074656
1915 -0.050535	 0.019956	 0.009186	 0.008287	 0.016557	 0.050093	 0.029674	 0.037079	 0.037601
1916 -15.246757	 0.111922	 0.027645	 0.054904	 0.064795	 0.086398	 0.217247	 0.149859	 0.145677
1917 -14.506289	 0.092660	 0.011725	 0.059482	 0.036666	 0.081181	 0.185821	 0.100161	 0.080845
1918 -7.835196	 0.046667	 0.021163	 0.029309	 0.011204	 0.016362	 0.036316	 0.048040	 0.035510
1919 -12.498814	 0.094292	 0.021503	 0.052930	 0.076409	 0.072338	 0.177016	 0.099101	 0.115366
1920 -9.088239	 0.042026	 0.012233	 0.030632	 0.018146	 0.022229	 0.018931	 0.032246	 0.041638
1921 -9.227886	 0.023979	 0.012971	 0.022534	 0.016698	 0.028341	 0.031019	 0.045979	 0.034606
1922 -18.188679	 0.085411	 0.019990	 0.087386	 0.069594	 0.091386	 0.304426	 0.134197	 0.174866
1923 -15.136095	 0.142683	 0.030722	 0.065737	 0.038683	 0.106660	 0.165294	 0.081366	 0.087738
1924 -15.250809	 0.127282	 0.019223	 0.092790	 0.059636	 0.081959	 0.132059	 0.096640	 0.088658
1925 -15.280088	 0.123064	 0.033590	 0.084557	 0.043196	 0.050285	 0.129611	 0.122204	 0.122852
1926 -14.047159	 0.092543	 0.028151	 0.052728	 0.028511	 0.105375	 0.221962	 0.123018	 0.139925
1927 -16.040098	 0.056429	 0.021086	 0.051872	 0.043843	 0.081068	 0.202631	 0.117345	 0.100095
1928 -16.656269	 0.083445	 0.033253	 0.065388	 0.021650	 0.081799	 0.184863	 0.119266	 0.104285
1929 -1.667528	 0.024254	 0.012485	 0.017288	 0.014783	 0.032201	 0.028561	 0.027718	 0.036882
1930 -12.630450	 0.163698	 0.030496	 0.068448	 0.091070	 0.102841	 0.179779	 0.091746	 0.110198
1931 -6.856935	 0.016557	 0.004501	 0.021000	 0.007669	 0.018778	 0.027314	 0.020551	 0.027242
1932 -16.204168	 0.028767	 0.010218	 0.045240	 0.033649	 0.077254	 0.150476	 0.102217	 0.099729
1933 -7.705000	 0.014125	 0.006580	 0.017836	 0.010582	 0.014916	 0.017489	 0.022007	 0.035471
1934 -12.512696	 0.134617	 0.014485	 0.059632	 0.053515	 0.078645	 0.297272	 0.110131	 0.149082
1935 -14.685591	 0.144112	 0.022215	 0.073955	 0.071554	 0.076311	 0.168432	 0.130624	 0.102035
1936 -5.761451	 0.012654	 0.004986	 0.012453	 0.003840	 0.012940	 0.017059	 0.029248	 0.024310
1937 -16.411406	 0.031326	 0.014061	 0.066670	 0.039107	 0.108288	 0.092076	 0.088406	 0.101627
1938 -15.770243	 0.094446	 0.023258	 0.040226	 0.075193	 0.105969	 0.159541	 0.096155	 0.097292
1939 -11.236871	 0.064939	 0.083119	 0.071997	 0.146493	 0.110376	 0.194640	 0.166084	 0.118442
1940 -5.631267	 0.038921	 0.006575	 0.032173	 0.008349	 0.031448	 0.044832	 0.030440	 0.046291
1941 -3.517078	 0.011532	 0.007628	 0.020583	 0.008317	 0.014943	 0.016667	 0.020626	 0.021482
1942 -14.447132	 0.101527	 0.022977	 0.027050	 0.050870	 0.071025	 0.197975	 0.102022	 0.112323
1943 -13.464049	 0.201844	 0.013068	 0.089360	 0.038207	 0.091468	 0.192485	 0.084990	 0.117299
1944 -5.908926	 0.010506	 0.005172	 0.007244	 0.014231	 0.017946	 0.027763	 0.023794	 0.022043
1945 -13.798990	 0.122171	 0.017779	 0.062868	 0.039841	 0.106310	 0.144800	 0.101832	 0.091723
1946 -12.755240	 0.142360	 0.018491	 0.099194	 0.062337	 0.084938	 0.135843	 0.145302	 0.152516
1947 -7.243311	 0.017174	 0.005904	 0.011907	 0.005441	 0.016709	 0.026661	 0.024235	 0.015915
1948 -13.179397	 0.081555	 0.024315	 0.074238	 0.055005	 0.063631	 0.195710	 0.129745	 0.153039
1949 -15.804362	 0.118806	 0.036275	 0.078854	 0.036254	 0.109526	 0.185358	 0.114645	 0.156940
1950 -6.116165	 0.015247	 0.009787	 0.025933	 0.010679	 0.031547	 0.025509	 0.038514	 0.027638
1951 -14.359881	 0.101681	 0.028528	 0.048564	 0.046529	 0.059796	 0.140435	 0.099430	 0.097783
1952 -14.260682	 0.114129	 0.021946	 0.073480	 0.044405	 0.087473	 0.158553	 0.117615	 0.104914
1953 -4.904722	 0.025027	 0.006920	 0.018743	 0.009458	 0.019710	 0.020223	 0.018535	 0.025387
1954 -8.248887	 0.072963	 0.014266	 0.021405	 0.010948	 0.017772	 0.040167	 0.039841	 0.057234
1955 -16.201300	 0.059410	 0.032480	 0.015478	 0.053040	 0.101766	 0.144079	 0.135146	 0.096497
1956 -11.378681	 0.088037	 0.050598	 0.062687	 0.097545	 0.059527	 0.123373	 0.137962	 0.113585
1957 -0.518117	 0.038463	 0.010441	 0.025942	 0.005691	 0.016398	 0.023964	 0.020246	 0.029622
1958 -13.238863	 0.123396	 0.018104	 0.042852	 0.045614	 0.089642	 0.163193	 0.114263	 0.108374
1959 -11.970919	 0.137040	 0.030821	 0.078256	 0.019389	 0.070358	 0.152279	 0.099687	 0.099361
1960 -5.740100	 0.033304	 0.008685	 0.013498	 0.007124	 0.018879	 0.017750	 0.024216	 0.029082
1961 -17.049986	 0.070783	 0.018803	 0.076068	 0.066486	 0.067747	 0.219791	 0.120141	 0.123237
1962 -15.259587	 0.143999	 0.036073	 0.061289	 0.052730	 0.093475	 0.217373	 0.095566	 0.126285
1963 -13.407541	 0.115129	 0.033011	 0.059273	 0.079382	 0.073446	 0.208360	 0.115011	 0.099137
1964 -15.309155	 0.174919	 0.042691	 0.061077	 0.029916	 0.070354	 0.162079	 0.111987	 0.112413
1965 -11.740655	 0.119029	 0.027672	 0.061796	 0.073206	 0.121141	 0.168654	 0.141187	 0.127210
1966 -14.003016	 0.061179	 0.032469	 0.053362	 0.051872	 0.110728	 0.146258	 0.114728	 0.115491
1967 -13.521917	 0.102055	 0.030425	 0.038857	 0.063879	 0.083142	 0.212297	 0.107549	 0.099544
1968 -8.337343	 0.045405	 0.013734	 0.022812	 0.011848	 0.033005	 0.034573	 0.035809	 0.033228
1969 -5.390401	 0.020888	 0.005654	 0.014816	 0.009245	 0.028394	 0.029288	 0.028595	 0.038167
1970 -12.827045	 0.147617	 0.036343	 0.064087	 0.051084	 0.109517	 0.194769	 0.104650	 0.138403
1971 -13.301793	 0.086611	 0.022966	 0.058681	 0.050627	 0.089503	 0.172414	 0.117713	 0.112479
1972 -7.213716	 0.012695	 0.014085	 0.021478	 0.012374	 0.025587	 0.011470	 0.022046	 0.026779
1973 -6.228143	 0.007582	 0.008110	 0.018139	 0.006513	 0.022932	 0.023246	 0.032023	 0.022423
1974 -13.539762	 0.151272	 0.020329	 0.038780	 0.028025	 0.059609	 0.258491	 0.107569	 0.147209
1975 -13.407240	 0.147054	 0.022668	 0.086322	 0.070116	 0.110229	 0.171296	 0.115008	 0.074219
1976 -5.266396	 0.032788	 0.002669	 0.007349	 0.011175	 0.017313	 0.021963	 0.019032	 0.020609
1977 -12.107328	 0.081032	 0.046567	 0.074090	 0.075123	 0.127063	 0.158645	 0.114289	 0.109422
1978 -12.425533	 0.124019	 0.028945	 0.045330	 0.041010	 0.065257	 0.200711	 0.129907	 0.111643
1979 -9.171382	 0.032623	 0.026545	 0.034991	 0.021199	 0.057470	 0.043246	 0.045784	 0.038048
1980 -15.474405	 0.146470	 0.028838	 0.095111	 0.065163	 0.110895	 0.140705	 0.130807	 0.122095
1981 -15.803510	 0.099717	 0.027955	 0.089920	 0.069576	 0.099666	 0.225879	 0.061720	 0.140146
1982 -7.641481	 0.033744	 0.014155	 0.020054	 0.015934	 0.025127	 0.027337	 0.028744	 0.032011
1983 -5.855861	 0.012748	 0.003617	 0.017024	 0.014818	 0.020795	 0.020200	 0.021219	 0.029428
1984 -8.765834	 0.029585	 0.013913	 0.014389	 0.015167	 0.025083	 0.031619	 0.029848	 0.027913
1985 -13.661392	 0.126858	 0.021783	 0.075575	 0.031664	 0.099530	 0.238957	 0.105447	 0.155196
1986 -12.807284	 0.086544	 0.023561	 0.053228	 0.045172	 0.085180	 0.131916	 0.120454	 0.103807
1987 -14.004050	 0.089233	 0.024145	 0.056054	 0.054094	 0.085454	 0.139799	 0.082407	 0.119840
1988 -12.983488	 0.134473	 0.031181	 0.085449	 0.084200	 0.084556	 0.107235	 0.110969	 0.129184
1989 6.175849	 0.008292	 0.003659	 0.017128	 0.006044	 0.014985	 0.012754	 0.013819	 0.018085
1990 -14.112102	 0.107325	 0.026078	 0.043014	 0.050814	 0.127334	 0.160516	 0.098203	 0.111268
1991 -13.943441	 0.084980	 0.017853	 0.055802	 0.046538	 0.108492	 0.138062	 0.116515	 0.092744
1992 -8.647076	 0.039319	 0.015571	 0.018431	 0.009176	 0.018601	 0.020310	 0.029881	 0.030252
1993 -12.632687	 0.119977	 0.048964	 0.030768	 0.058502	 0.077528	 0.123613	 0.124283	 0.125384
1994 -8.811352	 0.039458	 0.023164	 0.042968	 0.020161	 0.042400	 0.038732	 0.046486	 0.037954
1995 -15.327055	 0.171227	 0.020198	 0.082362	 0.039289	 0.088919	 0.199482	 0.125388	 0.150750
1996 -2.820838	 0.022169	 0.012707	 0.026756	 0.008000	 0.019639	 0.027193	 0.020049	 0.031009
1997 -8.880111	 0.034784	 0.008161	 0.025125	 0.016083	 0.019443	 0.033056	 0.032908	 0.029664
1998 -16.527262	 0.066533	 0.016864	 0.066069	 0.043407	 0.113102	 0.127086	 0.111991	 0.071629
1999 -12.469081	 0.188501	 0.027712	 0.067554	 0.042769	 0.115538	 0.195651	 0.157285	 0.143352
2000 -14.283530	 0.094165	 0.023252	 0.080039	 0.031126	 0.104821	 0.204301	 0.100357	 0.122407
2001 -15.363006	 0.129975	 0.013569	 0.043076	 0.070092	 0.101118	 0.192990	 0.148646	 0.122511
2002 -8.911838	 0.044547	 0.012145	 0.017551	 0.021431	 0.029381	 0.035366	 0.018061	 0.030841
2003 -8.784083	 0.024286	 0.016612	 0.028489	 0.022365	 0.020137	 0.025311	 0.040486	 0.029581
2004 -7.902320	 0.042769	 0.028186	 0.023762	 0.012891	 0.029834	 0.027428	 0.039747	 0.036364
2005 6.299707	 0.020997	 0.005780	 0.013938	 0.006509	 0.013137	 0.026385	 0.024535	 0.032208
2006 -15.277083	 0.126863	 0.012451	 0.072085	 0.029022	 0.121543	 0.169349	 0.097012	 0.113026
2007 -0.560230	 0.018148	 0.012169	 0.016227	 0.009473	 0.021097	 0.031378	 0.033887	 0.033106
2008 -8.385775	 0.030185	 0.007265	 0.023636	 0.013951	 0.029073	 0.024248	 0.023132	 0.021422
2009 -6.870660	 0.011579	 0.009906	 0.018474	 0.010544	 0.030611	 0.027990	 0.025136	 0.033331
2010 -11.915013	 0.083141	 0.022450	 0.069547	 0.056286	 0.113990	 0.118707	 0.143320	 0.083043
2011 -14.035369	 0.098713	 0.033995	 0.056851	 0.053338	 0.084280	 0.169198	 0.132494	 0.121945
2012 -2.129388	 0.014556	 0.008171	 0.024466	 0.012226	 0.028529	 0.020933	 0.018246	 0.030454
2013 -8.868087	 0.008814	 0.007434	 0.028538	 0.014077	 0.014282	 0.026542	 0.027133	 0.023294
2014 -7.520469	 0.040065	 0.013873	 0.019568	 0.013340	 0.020469	 0.024126	 0.028531	 0.038603
2015 -14.497619	 0.140655	 0.040457	 0.054766	 0.025851	 0.064588	 0.144130	 0.092249	 0.071408
2016 -14.536584	 0.180544	 0.012192	 0.038075	 0.041329	 0.085814	 0.127514	 0.098829	 0.097870
2017 -13.522322	 0.095549	 0.019979	 0.035179	 0.046792	 0.078333	 0.201689	 0.114940	 0.133461
2018 -4.147053	 0.022109	 0.008804	 0.020609	 0.009660	 0.025068	 0.036603	 0.024672	 0.039131
2019 -7.547657	 0.024842	 0.011744	 0.028359	 0.010270	 0.026406	 0.019440	 0.025833	 0.041434
2020 -13.661633	 0.118215	 0.035542	 0.047773	 0.060383	 0.118347	 0.176619	 0.118950	 0.082211
2021 -1.088736	 0.016635	 0.012101	 0.016362	 0.011086	 0.018279	 0.017317	 0.016721	 0.027990
2022 -7.943961	 0.027284	 0.007106	 0.031688	 0.009572	 0.019848	 0.039441	 0.027628	 0.023868
2023 -14.583179	 0.092157	 0.021866	 0.043602	 0.031367	 0.136851	 0.207488	 0.114398	 0.096935
2024 -6.034480	 0.011487	 0.006246	 0.013538	 0.002203	 0.013412	 0.014795	 0.016796	 0.017670
2025 -14.640968	 0.144145	 0.028451	 0.067986	 0.039953	 0.072674	 0.190209	 0.151171	 0.129066
2026 -8.399865	 0.049930	 0.015018	 0.014944	 0.013273	 0.030047	 0.034397	 0.035750	 0.034203
2027 -5.277449	 0.011996	 0.009011	 0.011599	 0.006398	 0.022763	 0.017195	 0.013099	 0.017327
2028 -13.008580	 0.090677	 0.021718	 0.045839	 0.029448	 0.076739	 0.178634	 0.092191	 0.090731
2029 -13.213757	 0.207899	 0.032979	 0.069219	 0.027638	 0.088825	 0.167037	 0.130143	 0.121600
2030 -12.009969	 0.163722	 0.022594	 0.050581	 0.065944	 0.079305	 0.129318	 0.116597	 0.106180
2031 -10.392109	 0.065085	 0.067140	 0.067031	 0.109761	 0.082302	 0.123193	 0.116149	 0.112808
2032 -12.995631	 0.169188	 0.027811	 0.037005	 0.045452	 0.113062	 0.201743	 0.103895	 0.084995
2033 -13.487326	 0.083292	 0.024205	 0.083527	 0.067079	 0.063668	 0.166058	 0.103000	 0.149368
2034 3.624629	 0.018540	 0.007961	 0.012129	 0.012855	 0.018853	 0.021344	 0.022614	 0.027673
2035 -11.752075	 0.111708	 0.030849	 0.062646	 0.058147	 0.119651	 0.144237	 0.114888	 0.100980
2036 -8.612817	 0.034112	 0.002711	 0.010420	 0.012175	 0.020992	 0.021631	 0.023906	 0.022215
2037 -13.817610	 0.123071	 0.017854	 0.032587	 0.038819	 0.089818	 0.200183	 0.096238	 0.115168
2038 -8.912371	 0.040273	 0.010462	 0.016852	 0.015147	 0.022091	 0.023065	 0.023847	 0.026816
2039 -8.778704	 0.028841	 0.018685	 0.024958	 0.007763	 0.035816	 0.034374	 0.031777	 0.038874
2040 2.882375	 0.007761	 0.010378	 0.006174	 0.006219	 0.013213	 0.015833	 0.020484	 0.030977
2041 -15.011786	 0.115999	 0.037394	 0.039351	 0.038124	 0.109105	 0.230402	 0.116354	 0.135230
2042 -11.416455	 0.089860	 0.055706	 0.073460	 0.077165	 0.113820	 0.179974	 0.084847	 0.142678
2043 -13.868320	 0.079211	 0.042524	 0.095641	 0.058499	 0.078774	 0.159061	 0.151166	 0.089876
2044 -1.931550	 0.034636	 0.006756	 0.016665	 0.006176	 0.019045	 0.024258	 0.032940	 0.044575
2045 -10.121082	 0.113044	 0.079086	 0.065731	 0.108661	 0.117339	 0.133409	 0.123077	 0.142319
2046 -7.650225	 0.022159	 0.005323	 0.018227	 0.010593	 0.021426	 0.018894	 0.024272	 0.025782
2047 -14.553284	 0.062328	 0.019630	 0.067131	 0.040581	 0.110146	 0.163103	 0.100091	 0.139253
2048 -14.057469	 0.050951	 0.033080	 0.049554	 0.020263	 0.058660	 0.151509	 0.081839	 0.097663
2049 -9.124564	 0.051925	 0.017417	 0.022608	 0.022795	 0.028014	 0.035696	 0.037159	 0.032055
2050 7.908825	 0.015130	 0.009027	 0.015045	 0.009388	 0.017469	 0.023023	 0.026094	 0.021884
2051 -13.546905	 0.108001	 0.022741	 0.062419	 0.059272	 0.080026	 0.136704	 0.139549	 0.099553
2052 -10.221364	 0.113977	 0.035454	 0.097916	 0.110203	 0.076531	 0.171001	 0.129539	 0.142886
2053 -14.623264	 0.176821	 0.016232	 0.060392	 0.068597	 0.120421	 0.097571	 0.121954	 0.088145
2054 -14.225364	 0.108684	 0.034052	 0.075201	 0.057757	 0.087060	 0.139020	 0.128269	 0.112632
2055 -7.739433	 0.005425	 0.001848	 0.015060	 0.008818	 0.003844	 0.011733	 0.024941	 0.022874
2056 -14.987461	 0.124680	 0.024677	 0.067607	 0.059927	 0.076226	 0.243705	 0.081642	 0.142101
2057 -12.181831	 0.120149	 0.039188	 0.117956	 0.053602	 0.086227	 0.193574	 0.116773	 0.127858
2058 -12.372795	 0.134174	 0.040747	 0.073632	 0.043808	 0.115438	 0.230701	 0.111799	 0.144062
2059 -13.012309	 0.142563	 0.036855	 0.076806	 0.068131	 0.108247	 0.138239	 0.133962	 0.071981
2060 -13.401861	 0.191814	 0.033918	 0.060034	 0.054888	 0.119421	 0.216883	 0.115180	 0.124293
2061 -13.054786	 0.113998	 0.031446	 0.088528	 0.081384	 0.120637	 0.191985	 0.109210	 0.125901
2062 -8.756579	 0.030496	 0.009388	 0.023191	 0.017822	 0.035396	 0.039530	 0.034842	 0.036568
2063 -17.060431	 0.031243	 0.025324	 0.043340	 0.036197	 0.087824	 0.266210	 0.049075	 0.190460
2064 -13.095562	 0.179724	 0.028459	 0.056013	 0.057281	 0.095758	 0.316469	 0.093848	 0.167676
2065 -11.265349	 0.203016	 0.068376	 0.097105	 0.103972	 0.177141	 0.249822	 0.164427	 0.130010
2066 -12.043194	 0.077572	 0.051630	 0.060633	 0.077131	 0.095069	 0.175023	 0.140488	 0.115648
2067 -15.864376	 0.045144	 0.011091	 0.050314	 0.054173	 0.065000	 0.165886	 0.110385	 0.112956
2068 -14.125047	 0.146273	 0.024582	 0.081823	 0.066384	 0.117975	 0.185864	 0.133827	 0.102094
2069 -6.466865	 0.042676	 0.009553	 0.016387	 0.011744	 0.029544	 0.038557	 0.026699	 0.033592
2070 -7.524350	 0.024776	 0.006145	 0.016441	 0.009822	 0.021576	 0.030395	 0.033266	 0.033963
2071 -8.541616	 0.021828	 0.007955	 0.018717	 0.009726	 0.029057	 0.031885	 0.015313	 0.038015
2072 -14.280618	 0.146934	 0.010897	 0.067057	 0.023382	 0.085883	 0.214512	 0.127913	 0.119800
2073 -5.755022	 0.020934	 0.006750	 0.007309	 0.007227	 0.015684	 0.019250	 0.021977	 0.023834
2074 -11.747342	 0.115448	 0.035596	 0.063468	 0.066326	 0.111744	 0.121571	 0.140667	 0.125626
2075 -12.442918	 0.149216	 0.030820	 0.033877	 0.075575	 0.125918	 0.219063	 0.112836	 0.125807
2076 -13.557122	 0.138379	 0.015326	 0.028172	 0.056606	 0.095229	 0.215870	 0.099363	 0.127447
2077 -12.855807	 0.093080	 0.038089	 0.072943	 0.070429	 0.133486	 0.180629	 0.105565	 0.150080
2078 -5.914851	 0.012774	 0.004386	 0.013433	 0.008303	 0.014932	 0.018561	 0.016653	 0.016315
2079 -7.853538	 0.012145	 0.006715	 0.020464	 0.013928	 0.017678	 0.017460	 0.025751	 0.022552
2080 -10.747120	 0.126042	 0.060191	 0.082617	 0.061085	 0.122743	 0.115340	 0.137825	 0.127736
2081 -13.107056	 0.081734	 0.016539	 0.053947	 0.049968	 0.054778	 0.243164	 0.073574	 0.134827
2082 -6.409015	 0.025480	 0.007243	 0.014826	 0.007508	 0.025665	 0.033905	 0.030613	 0.024203
2083 -14.497089	 0.082488	 0.029824	 0.083089	 0.060308	 0.051933	 0.238770	 0.115086	 0.141185
2084 -12.039660	 0.125422	 0.032273	 0.075022	 0.082565	 0.133448	 0.144089	 0.095945	 0.133754
2085 -13.093912	 0.135780	 0.030638	 0.084088	 0.067051	 0.079723	 0.184987	 0.119379	 0.099769
2086 -11.128324	 0.084183	 0.069418	 0.071508	 0.103033	 0.087594	 0.082168	 0.149217	 0.134630
2087 4.247093	 0.014605	 0.008964	 0.012605	 0.010671	 0.037631	 0.019887	 0.031404	 0.030086
2088 0.733610	 0.002400	 0.004752	 0.007122	 0.004824	 0.011250	 0.011568	 0.013381	 0.012968
2089 -9.027266	 0.016353	 0.009976	 0.022206	 0.018144	 0.023354	 0.033270	 0.030664	 0.028811
2090 -12.471295	 0.170034	 0.038081	 0.088313	 0.052877	 0.112674	 0.196026	 0.115097	 0.129325
2091 -8.816708	 0.006308	 0.010982	 0.028702	 0.010401	 0.033050	 0.033723	 0.036807	 0.038341
2092 -15.140728	 0.119286	 0.022667	 0.078895	 0.050031	 0.112130	 0.155194	 0.139831	 0.085383
2093 -13.560166	 0.130739	 0.013950	 0.061726	 0.044538	 0.092184	 0.165286	 0.088831	 0.096492
2094 0.280329	 0.018829	 0.006191	 0.017306	 0.011342	 0.013613	 0.027726	 0.043642	 0.034311
2095 -4.633843	 0.020937	 0.009761	 0.027466	 0.009414	 0.027993	 0.028593	 0.044107	 0.031177
2096 -8.646695	 0.064441	 0.008719	 0.027277	 0.011721	 0.024716	 0.039694	 0.029537	 0.028447
2097 -8.857321	 0.010929	 0.005873	 0.015960	 0.013585	 0.018342	 0.024339	 0.023486	 0.034293
2098 -10.439673	 0.141349	 0.057106	 0.090057	 0.058427	 0.082450	 0.168989	 0.142127	 0.155410
2099 -15.005856	 0.077996	 0.020274	 0.041308	 0.036650	 0.065855	 0.180366	 0.079981	 0.105414
2100 -5.808853	 0.021993	 0.009568	 0.030138	 0.008774	 0.027093	 0.019591	 0.028541	 0.027183
2101 -13.384485	 0.116617	 0.024222	 0.031416	 0.054798	 0.104901	 0.139324	 0.089524	 0.102863
2102 -1.201025	 0.028293	 0.004601	 0.015393	 0.007899	 0.016926	 0.017716	 0.020913	 0.029737
2103 -14.409869	 0.120153	 0.023218	 0.071419	 0.053565	 0.102963	 0.162479	 0.100078	 0.110880
2104 -12.223965	 0.106326	 0.016312	 0.091566	 0.061339	 0.104874	 0.129917	 0.139814	 0.097150
2105 -9.110083	 0.053310	 0.006196	 0.018618	 0.028603	 0.033833	 0.033551	 0.026941	 0.039919
2106 -1.560318	 0.009991	 0.009592	 0.007930	 0.007328	 0.019176	 0.012981	 0.015578	 0.032592
